Downcast,Hour,minute,second,s/1000,Count,App_in_hse
18,0,17,15,467,0,0
18,0,17,15,640,0,0
18,0,17,21,296,0,0
18,0,17,21,411,0,0
18,0,17,21,873,0,0
18,0,17,24,354,0,0
18,0,17,34,685,0,0
18,0,17,34,974,0,0
18,0,17,35,32,0,0
18,0,17,37,456,0,0
18,0,17,38,379,0,0
18,0,17,41,34,0,0
18,0,17,46,979,0,0
18,0,17,50,672,0,0
18,0,17,52,808,0,0
18,0,17,52,981,0,0
18,0,17,54,943,0,0
18,0,17,55,116,0,0
18,0,17,55,405,0,0
18,0,17,56,270,0,0
18,0,17,58,60,0,0
18,0,18,1,176,0,0
18,0,18,3,947,0,0
18,0,18,5,101,0,0
18,0,18,9,949,0,0
18,0,18,10,757,0,0
18,0,18,15,144,0,0
18,0,18,18,202,0,0
18,0,18,21,146,0,0
18,0,18,27,610,0,0
18,0,18,28,880,0,0
18,0,18,30,323,0,0
18,0,18,38,114,0,0
18,0,18,38,865,0,0
18,0,18,39,961,0,0
18,0,18,40,308,0,0
18,0,18,53,5,0,0
18,0,18,54,159,0,0
18,0,18,57,795,0,0
18,0,18,58,892,0,0
18,0,18,58,949,0,0
18,0,19,2,66,0,0
18,0,19,2,643,0,0
18,0,19,7,433,0,0
18,0,19,7,799,0,0
18,0,19,8,818,0,0
18,0,19,9,165,0,0
18,0,19,9,800,0,0
18,0,19,10,723,0,0
18,0,19,13,147,0,0
18,0,19,13,378,0,0
18,0,19,14,994,0,0
18,0,19,16,956,0,0
18,0,19,18,341,0,0
18,0,19,19,495,0,0
18,0,19,19,784,0,0
18,0,19,23,997,0,0
18,0,19,27,576,0,0
18,0,19,28,672,0,0
18,0,19,30,230,0,0
18,0,19,33,405,0,0
18,0,19,34,97,0,0
18,0,19,36,694,0,0
18,0,19,38,195,0,0
18,0,19,39,349,0,0
18,0,19,40,99,0,0
18,0,19,41,715,0,0
18,0,19,42,177,0,0
18,0,19,44,601,0,0
18,0,19,44,717,0,0
18,0,19,46,275,0,0
18,0,19,46,390,0,0
18,0,19,46,564,0,0
18,0,19,53,316,0,0
18,0,19,53,662,0,0
18,0,19,54,297,0,0
18,0,19,56,29,0,0
18,0,19,56,894,0,0
18,0,19,57,702,0,0
18,0,19,58,914,0,0
18,0,20,0,992,0,0
18,0,20,1,396,0,0
18,0,20,2,781,0,0
18,0,20,11,842,0,0
18,0,20,13,631,0,0
18,0,20,15,594,0,0
18,0,20,16,863,0,0
18,0,20,17,383,0,0
18,0,20,17,671,0,0
20,23,47,32,207,0,0
20,23,47,32,495,0,0
20,23,47,32,669,0,0
20,23,47,32,899,0,0
20,23,47,32,957,0,0
20,23,47,33,303,0,0
20,23,47,33,361,0,0
20,23,47,33,477,0,0
20,23,47,33,650,0,0
20,23,47,34,54,0,0
20,23,47,34,111,0,0
20,23,47,34,458,0,0
20,23,47,34,515,0,0
20,23,47,34,573,0,0
20,23,47,34,689,0,0
20,23,47,34,862,0,0
20,23,47,34,919,0,0
20,23,47,35,35,0,0
20,23,47,35,150,0,0
20,23,47,35,266,0,0
20,23,47,35,323,0,0
20,23,47,35,612,0,0
20,23,47,35,670,0,0
20,23,47,35,727,0,0
20,23,47,35,843,0,0
20,23,47,35,901,0,0
20,23,47,35,958,0,0
20,23,47,36,16,0,0
20,23,47,36,74,0,0
20,23,47,36,131,0,0
20,23,47,36,247,0,0
20,23,47,36,305,0,0
20,23,47,36,420,0,0
20,23,47,36,535,0,0
20,23,47,36,651,0,0
20,23,47,36,939,0,0
20,23,47,36,997,0,0
20,23,47,37,55,0,0
20,23,47,37,113,0,0
20,23,47,37,286,0,0
20,23,47,37,459,0,0
20,23,47,37,574,0,0
20,23,47,37,863,0,0
20,23,47,38,151,0,0
20,23,47,38,267,0,0
20,23,47,38,440,0,0
20,23,47,38,613,0,0
20,23,47,38,729,0,0
20,23,47,38,959,0,0
20,23,47,39,17,0,0
20,23,47,39,133,0,0
20,23,47,39,652,0,0
20,23,47,39,825,0,0
20,23,47,39,883,0,0
20,23,47,39,94,0,0
20,23,47,40,402,0,0
20,23,47,40,460,0,0
20,23,47,40,575,0,0
20,23,47,40,633,0,0
20,23,47,40,806,0,0
20,23,47,40,864,0,0
20,23,47,41,37,0,0
20,23,47,41,95,0,0
20,23,47,41,210,0,0
20,23,47,41,268,0,0
20,23,47,41,441,0,0
20,23,47,41,730,0,0
20,23,47,41,787,0,0
20,23,47,42,191,0,0
20,23,47,42,307,0,0
20,23,47,42,422,0,0
20,23,47,42,595,0,0
20,23,47,42,653,0,0
20,23,47,42,768,0,0
20,23,47,42,884,0,0
20,23,47,43,57,0,0
20,23,47,43,115,0,0
20,23,47,43,230,0,0
20,23,47,43,288,0,0
20,23,47,43,346,0,0
20,23,47,43,403,0,0
20,23,47,43,634,0,0
20,23,47,43,692,0,0
20,23,47,43,807,0,0
20,23,47,43,980,0,0
20,23,47,44,154,0,0
20,23,47,44,211,0,0
20,23,47,44,269,0,0
20,23,47,44,327,0,0
20,23,47,44,384,0,0
20,23,47,44,731,0,0
20,23,47,44,788,0,0
20,23,47,44,962,0,0
20,23,47,45,19,0,0
20,23,47,45,135,0,0
20,23,47,45,366,0,0
20,23,47,45,596,1,0
20,23,47,45,770,0,0
20,23,47,45,827,0,0
20,23,47,46,174,0,0
20,23,47,46,289,0,0
20,23,47,46,347,0,0
20,23,47,46,578,0,0
20,23,47,46,635,0,0
20,23,47,46,693,0,0
20,23,47,46,866,0,0
20,23,47,46,924,0,0
20,23,47,47,97,0,0
20,23,47,47,212,0,0
20,23,47,47,270,0,0
20,23,47,47,386,0,0
20,23,47,47,443,0,0
20,23,47,47,616,0,0
20,23,47,47,963,0,0
20,23,47,48,78,0,0
20,23,47,48,540,0,0
20,23,47,48,713,0,0
20,23,47,49,2,0,0
20,23,47,49,290,0,0
20,23,47,49,464,0,0
20,23,47,49,694,0,0
20,23,47,49,752,0,0
20,23,47,49,925,0,0
20,23,47,50,41,0,0
20,23,47,50,156,0,0
20,23,47,50,329,0,0
20,23,47,50,502,0,0
20,23,47,50,560,0,0
20,23,47,50,733,0,0
20,23,47,50,791,0,0
20,23,47,50,964,0,0
20,23,47,51,22,0,0
20,23,47,51,79,0,0
20,23,47,51,195,0,0
20,23,47,51,310,0,0
20,23,47,51,368,0,0
20,23,47,51,541,0,0
20,23,47,51,599,0,0
20,23,47,51,772,0,0
20,23,47,51,830,0,0
20,23,47,51,887,0,0
20,23,47,51,945,0,0
20,23,47,52,61,0,0
20,23,47,52,349,0,0
20,23,47,52,522,0,0
20,23,47,52,580,0,0
20,23,47,52,695,0,0
20,23,47,52,984,0,0
20,23,47,53,157,0,0
20,23,47,53,446,0,0
20,23,47,53,561,0,0
20,23,47,53,734,0,0
20,23,47,53,792,0,0
20,23,47,53,850,0,0
20,23,47,53,907,0,0
20,23,47,53,965,0,0
20,23,47,54,23,0,0
20,23,47,54,427,0,0
20,23,47,54,542,0,0
20,23,47,54,600,0,0
20,23,47,54,658,0,0
20,23,47,54,889,0,0
20,23,47,55,4,0,0
20,23,47,55,119,0,0
20,23,47,55,177,0,0
20,23,47,55,293,0,0
20,23,47,55,350,0,0
20,23,47,55,408,0,0
20,23,47,55,466,0,0
20,23,47,55,581,0,0
20,23,47,55,639,0,0
20,23,47,55,754,0,0
20,23,47,55,927,0,0
20,23,47,55,985,0,0
20,23,47,56,331,0,0
20,23,47,56,389,0,0
20,23,47,56,505,0,0
20,23,47,56,562,0,0
20,23,47,56,678,0,0
20,23,47,56,851,0,0
20,23,47,57,197,0,0
20,23,47,57,486,0,0
20,23,47,57,543,0,0
20,23,47,57,717,0,0
20,23,47,57,774,0,0
20,23,47,57,832,0,0
20,23,47,57,947,0,0
20,23,47,58,5,0,0
20,23,47,58,63,0,0
20,23,47,58,121,0,0
20,23,47,58,178,0,0
20,23,47,58,236,0,0
20,23,47,58,524,0,0
20,23,47,58,755,0,0
20,23,47,58,813,0,0
20,23,47,58,871,0,0
20,23,47,58,986,0,0
20,23,47,59,44,0,0
20,23,47,59,102,0,0
20,23,47,59,159,0,0
20,23,47,59,217,0,0
20,23,47,59,275,0,0
20,23,47,59,448,0,0
20,23,47,59,563,0,0
20,23,47,59,621,0,0
20,23,47,59,679,0,0
20,23,47,59,736,0,0
20,23,47,59,794,0,0
20,23,47,59,910,0,0
20,23,48,0,140,0,0
20,23,48,0,198,0,0
20,23,48,0,256,0,0
20,23,48,0,371,0,0
20,23,48,0,429,0,0
20,23,48,0,602,0,0
20,23,48,0,660,0,0
20,23,48,0,718,0,0
20,23,48,0,775,0,0
20,23,48,0,891,0,0
20,23,48,0,948,0,0
20,23,48,1,6,0,0
20,23,48,1,122,0,0
20,23,48,1,179,0,0
20,23,48,1,295,0,0
20,23,48,1,410,0,0
20,23,48,1,468,0,0
20,23,48,1,526,0,0
20,23,48,1,583,0,0
20,23,48,1,699,0,0
20,23,48,1,756,0,0
20,23,48,1,814,0,0
20,23,48,1,930,0,0
20,23,48,1,987,0,0
20,23,48,2,218,0,0
20,23,48,2,276,0,0
20,23,48,2,334,0,0
20,23,48,2,564,0,0
20,23,48,2,622,0,0
20,23,48,2,853,0,0
20,23,48,2,911,0,0
20,23,48,2,968,0,0
20,23,48,3,26,0,0
20,23,48,3,84,0,0
20,23,48,3,142,0,0
20,23,48,3,257,0,0
20,23,48,3,315,0,0
20,23,48,3,430,0,0
20,23,48,3,546,0,0
20,23,48,3,661,0,0
20,23,48,3,719,0,0
20,23,48,3,776,0,0
20,23,48,3,834,0,0
20,23,48,4,7,0,0
20,23,48,4,65,0,0
20,23,48,4,123,0,0
20,23,48,4,180,0,0
20,23,48,4,296,0,0
20,23,48,4,469,0,0
20,23,48,4,527,0,0
20,23,48,4,642,0,0
20,23,48,4,700,0,0
20,23,48,4,758,0,0
20,23,48,4,873,0,0
20,23,48,4,988,0,0
20,23,48,5,46,0,0
20,23,48,5,104,0,0
20,23,48,5,277,0,0
20,23,48,5,335,0,0
20,23,48,5,392,0,0
20,23,48,5,623,0,0
20,23,48,5,912,0,0
20,23,48,6,85,0,0
20,23,48,6,200,0,0
20,23,48,6,316,0,0
20,23,48,6,547,0,0
20,23,48,6,662,0,0
20,23,48,6,951,0,0
20,23,48,7,9,0,0
20,23,48,7,528,0,0
20,23,48,7,586,0,0
20,23,48,7,643,0,0
20,23,48,7,874,0,0
20,23,48,8,47,0,0
20,23,48,8,105,0,0
20,23,48,8,163,0,0
20,23,48,8,336,0,0
20,23,48,8,451,0,0
20,23,48,8,567,0,0
20,23,48,8,740,0,0
20,23,48,8,798,0,0
20,23,48,8,971,0,0
20,23,48,9,29,0,0
20,23,48,9,317,0,0
20,23,48,9,606,0,0
20,23,48,9,779,0,0
20,23,48,9,837,0,0
20,23,48,10,10,0,0
20,23,48,10,298,1,0
20,23,48,10,414,0,0
20,23,48,10,529,0,0
20,23,48,10,645,0,0
20,23,48,10,818,0,0
20,23,48,10,875,0,0
20,23,48,10,991,0,0
20,23,48,11,222,0,0
20,23,48,11,510,0,0
20,23,48,11,683,0,0
20,23,48,11,741,0,0
20,23,48,12,261,0,0
20,23,48,12,434,0,0
20,23,48,12,665,0,0
20,23,48,12,780,0,0
20,23,48,12,895,0,0
20,23,48,13,242,0,0
20,23,48,13,530,0,0
20,23,48,13,588,0,0
20,23,48,13,819,0,0
20,23,48,13,934,0,0
20,23,48,13,992,0,0
20,23,48,14,281,0,0
20,23,48,14,915,0,0
20,23,48,14,973,0,0
20,23,48,15,89,0,0
20,23,48,15,435,0,0
20,23,48,15,608,0,0
20,23,48,15,666,0,0
20,23,48,15,896,0,0
20,23,48,15,954,0,0
20,23,48,16,12,0,0
20,23,48,16,243,0,0
20,23,48,16,358,0,0
20,23,48,16,531,0,0
20,23,48,16,704,0,0
20,23,48,16,762,0,0
20,23,48,16,820,0,0
20,23,48,16,878,0,0
20,23,48,17,51,0,0
20,23,48,17,397,0,0
20,23,48,17,512,0,0
20,23,48,17,628,0,0
20,23,48,17,686,0,0
20,23,48,18,32,0,0
20,23,48,18,263,0,0
20,23,48,18,320,0,0
20,23,48,18,551,0,0
20,23,48,18,609,0,0
20,23,48,18,667,0,0
20,23,48,18,724,0,0
20,23,48,18,782,0,0
20,23,48,19,13,0,0
20,23,48,19,71,0,0
20,23,48,19,186,0,0
20,23,48,19,244,0,0
20,23,48,19,302,0,0
20,23,48,19,417,0,0
20,23,48,19,648,0,0
20,23,48,19,936,0,0
20,23,48,19,994,0,0
20,23,48,20,167,0,0
20,23,48,20,340,0,0
20,23,48,20,687,0,0
20,23,48,21,3,0,0
20,23,48,21,91,0,0
20,23,48,21,322,0,0
20,23,48,21,379,0,0
20,23,48,21,495,0,0
20,23,48,21,610,0,0
20,23,48,21,726,0,0
20,23,48,21,841,0,0
20,23,48,22,72,0,0
20,23,48,22,303,0,0
20,23,48,22,534,0,0
20,23,48,22,591,0,0
20,23,48,22,649,0,0
20,23,48,22,822,0,0
20,23,48,22,938,0,0
20,23,48,23,284,0,0
20,23,48,23,399,0,0
20,23,48,23,457,0,0
20,23,48,23,515,0,0
20,23,48,23,861,0,0
20,23,48,23,919,0,0
20,23,48,23,976,0,0
20,23,48,24,92,0,0
20,23,48,24,223,0,0
20,23,48,24,265,0,0
20,23,48,24,438,1,0
20,23,48,24,554,0,0
20,23,48,24,611,0,0
20,23,48,24,727,0,0
20,23,48,24,785,0,0
20,23,48,24,842,0,0
20,23,48,24,900,0,0
20,23,48,25,15,0,0
20,23,48,25,73,0,0
20,23,48,25,131,0,0
20,23,48,25,246,0,0
20,23,48,25,362,0,0
20,23,48,25,419,0,0
20,23,48,25,708,0,0
20,23,48,25,881,0,0
20,23,48,26,54,0,0
20,23,48,26,170,0,0
20,23,48,26,227,0,0
20,23,48,26,285,0,0
20,23,48,26,343,0,0
20,23,48,26,458,0,0
20,23,48,26,516,0,0
20,23,48,26,574,0,0
20,23,48,26,631,0,0
20,23,48,26,862,0,0
20,23,48,26,920,0,0
20,23,48,27,35,0,0
20,23,48,27,93,0,0
20,23,48,27,151,0,0
20,23,48,27,209,0,0
20,23,48,27,382,0,0
20,23,48,27,439,0,0
20,23,48,27,497,0,0
20,23,48,27,670,0,0
20,23,48,27,843,0,0
20,23,48,28,17,0,0
20,23,48,28,190,0,0
20,23,48,28,247,0,0
20,23,48,28,305,0,0
20,23,48,28,421,0,0
20,23,48,28,478,0,0
20,23,48,28,594,0,0
20,23,48,28,651,0,0
20,23,48,28,709,0,0
20,23,48,28,940,0,0
20,23,48,28,998,0,0
20,23,48,29,113,0,0
20,23,48,29,171,0,0
20,23,48,29,229,0,0
20,23,48,29,286,0,0
20,23,48,29,344,0,0
20,23,48,29,402,0,0
20,23,48,29,517,0,0
20,23,48,29,575,0,0
20,23,48,29,633,0,0
20,23,48,29,690,0,0
20,23,48,29,863,0,0
20,23,48,29,921,0,0
20,23,48,29,979,0,0
20,23,48,30,152,0,0
20,23,48,30,210,0,0
20,23,48,30,267,0,0
20,23,48,30,325,0,0
20,23,48,30,383,0,0
20,23,48,30,441,0,0
20,23,48,30,671,0,0
20,23,48,30,729,0,0
20,23,48,30,787,0,0
20,23,48,30,902,0,0
20,23,48,31,18,0,0
20,23,48,31,191,0,0
20,23,48,31,537,0,0
20,23,48,31,595,0,0
20,23,48,31,653,0,0
20,23,48,31,768,0,0
20,23,48,31,826,0,0
20,23,48,31,999,0,0
20,23,48,32,57,0,0
20,23,48,32,230,0,0
20,23,48,32,287,0,0
20,23,48,32,345,0,0
20,23,48,32,403,0,0
20,23,48,32,518,0,0
20,23,48,32,576,0,0
20,23,48,32,634,0,0
20,23,48,32,749,0,0
20,23,48,32,807,0,0
20,23,48,33,95,0,0
20,23,48,33,153,0,0
20,23,48,33,211,0,0
20,23,48,33,326,0,0
20,23,48,33,384,0,0
20,23,48,33,442,0,0
20,23,48,33,499,0,0
20,23,48,33,557,0,0
20,23,48,33,615,0,0
20,23,48,33,672,0,0
20,23,48,33,730,0,0
20,23,48,33,961,0,0
20,23,48,34,19,0,0
20,23,48,34,76,0,0
20,23,48,34,134,0,0
20,23,48,34,250,0,0
20,23,48,34,365,0,0
20,23,48,34,423,0,0
20,23,48,34,480,0,0
20,23,48,34,538,0,0
20,23,48,34,769,0,0
20,23,48,34,827,0,0
20,23,48,34,884,0,0
20,23,48,34,942,0,0
20,23,48,35,231,0,0
20,23,48,35,288,0,0
20,23,48,35,404,0,0
20,23,48,35,462,0,0
20,23,48,35,577,0,0
20,23,48,35,635,0,0
20,23,48,35,692,0,0
20,23,48,35,808,0,0
20,23,48,35,923,0,0
20,23,48,35,981,0,0
20,23,48,36,39,0,0
20,23,48,36,96,0,0
20,23,48,36,154,0,0
20,23,48,36,212,0,0
20,23,48,36,270,0,0
20,23,48,36,327,0,0
20,23,48,36,500,0,0
20,23,48,36,558,0,0
20,23,48,36,616,0,0
20,23,48,36,674,0,0
20,23,48,36,904,0,0
20,23,48,37,20,0,0
20,23,48,37,78,0,0
20,23,48,37,135,0,0
20,23,48,37,251,0,0
20,23,48,37,308,0,0
20,23,48,37,366,0,0
20,23,48,37,424,0,0
20,23,48,37,482,0,0
20,23,48,37,539,0,0
20,23,48,37,655,0,0
20,23,48,37,712,0,0
20,23,48,37,770,0,0
20,23,48,37,886,0,0
20,23,48,38,1,0,0
20,23,48,38,174,0,0
20,23,48,38,347,0,0
20,23,48,38,405,0,0
20,23,48,38,520,0,0
20,23,48,38,626,0,0
20,23,48,38,694,0,0
20,23,48,38,867,0,0
20,23,48,38,982,0,0
20,23,48,39,40,0,0
20,23,48,39,155,0,0
20,23,48,39,328,0,0
20,23,48,39,444,0,0
20,23,48,39,502,0,0
20,23,48,39,617,0,0
20,23,48,39,732,0,0
20,23,48,39,790,0,0
20,23,48,39,906,0,0
20,23,48,40,21,0,0
20,23,48,40,194,0,0
20,23,48,40,425,0,0
20,23,48,40,483,0,0
20,23,48,40,540,0,0
20,23,48,40,598,0,0
20,23,48,40,656,0,0
20,23,48,40,714,0,0
20,23,48,40,771,0,0
20,23,48,40,829,0,0
20,23,48,40,887,0,0
20,23,48,41,2,0,0
20,23,48,41,118,0,0
20,23,48,41,175,0,0
20,23,48,41,233,0,0
20,23,48,41,291,0,0
20,23,48,41,348,0,0
20,23,48,41,464,0,0
20,23,48,41,580,0,0
20,23,48,41,637,0,0
20,23,48,41,753,0,0
20,23,48,41,926,0,0
20,23,48,42,99,0,0
20,23,48,42,157,0,0
20,23,48,42,214,0,0
20,23,48,42,272,0,0
20,23,48,42,330,0,0
20,23,48,42,387,0,0
20,23,48,42,445,0,0
20,23,48,42,503,0,0
20,23,48,42,561,0,0
20,23,48,42,618,0,0
20,23,48,42,676,0,0
20,23,48,42,734,0,0
20,23,48,42,791,0,0
20,23,48,42,849,0,0
20,23,48,42,907,0,0
20,23,48,43,22,0,0
20,23,48,43,80,0,0
20,23,48,43,138,0,0
20,23,48,43,195,0,0
20,23,48,43,311,0,0
20,23,48,43,369,0,0
20,23,48,43,426,0,0
20,23,48,43,657,0,0
20,23,48,43,715,0,0
20,23,48,43,773,0,0
20,23,48,43,888,0,0
20,23,48,43,946,0,0
20,23,48,44,3,0,0
20,23,48,44,119,0,0
20,23,48,44,177,0,0
20,23,48,44,234,0,0
20,23,48,44,292,0,0
20,23,48,44,465,0,0
20,23,48,44,523,0,0
20,23,48,44,581,0,0
20,23,48,44,754,0,0
20,23,48,44,811,0,0
20,23,48,44,869,0,0
20,23,48,44,927,0,0
20,23,48,44,985,0,0
20,23,48,45,158,0,0
20,23,48,45,273,0,0
20,23,48,45,446,0,0
20,23,48,45,504,0,0
20,23,48,45,619,0,0
20,23,48,45,677,0,0
20,23,48,45,735,0,0
20,23,48,45,850,0,0
20,23,48,45,908,0,0
20,23,48,45,966,0,0
20,23,48,45,23,0,0
20,23,48,46,139,0,0
20,23,48,46,197,0,0
20,23,48,46,254,1,0
20,23,48,46,370,0,0
20,23,48,46,543,1,0
20,23,48,46,601,0,0
20,23,48,46,658,0,0
20,23,48,46,716,0,0
20,23,48,46,831,0,0
20,23,48,46,889,0,0
20,23,48,46,947,0,0
20,23,48,47,5,0,0
20,23,48,47,62,0,0
20,23,48,47,120,0,0
20,23,48,47,178,0,0
20,23,48,47,293,0,0
20,23,48,47,351,0,0
20,23,48,47,409,0,0
20,23,48,47,466,0,0
20,23,48,47,582,0,0
20,23,48,47,697,0,0
20,23,48,47,755,0,0
20,23,48,47,813,0,0
20,23,48,47,928,0,0
20,23,48,48,43,0,0
20,23,48,48,217,0,0
20,23,48,48,332,0,0
20,23,48,48,447,0,0
20,23,48,48,505,0,0
20,23,48,48,563,0,0
20,23,48,48,621,0,0
20,23,48,48,678,0,0
20,23,48,48,794,0,0
20,23,48,49,82,0,0
20,23,48,49,544,0,0
20,23,48,49,602,0,0
20,23,48,49,890,0,0
20,23,48,50,121,0,0
20,23,48,50,237,0,0
20,23,48,50,352,0,0
20,23,48,50,410,0,0
20,23,48,50,583,0,0
20,23,48,50,640,0,0
20,23,48,50,756,0,0
20,23,48,50,814,0,0
20,23,48,50,871,0,0
20,23,48,51,218,0,0
20,23,48,51,275,0,0
20,23,48,51,333,0,0
20,23,48,51,448,0,0
20,23,48,51,622,0,0
20,23,48,51,679,0,0
20,23,48,51,737,0,0
20,23,48,51,910,0,0
20,23,48,51,968,0,0
20,23,48,52,26,0,0
20,23,48,52,199,0,0
20,23,48,52,256,1,0
20,23,48,52,372,0,0
20,23,48,52,430,0,0
20,23,48,52,949,0,0
20,23,48,53,64,0,0
20,23,48,53,180,0,0
20,23,48,53,353,0,0
20,23,48,53,584,0,0
20,23,48,53,642,0,0
20,23,48,53,699,0,0
20,23,48,53,757,0,0
20,23,48,53,930,0,0
20,23,48,54,46,0,0
20,23,48,54,334,0,0
20,23,48,54,392,0,0
20,23,48,54,450,0,0
20,23,48,54,507,0,0
20,23,48,54,623,0,0
20,23,48,54,680,0,0
20,23,48,54,738,0,0
20,23,48,55,142,0,0
20,23,48,55,315,0,0
20,23,48,55,373,0,0
20,23,48,55,892,0,0
20,23,48,56,8,0,0
20,23,48,56,66,0,0
20,23,48,56,181,0,0
20,23,48,56,296,0,0
20,23,48,56,700,0,0
20,23,48,56,931,0,0
20,23,48,56,989,0,0
20,23,48,57,162,0,0
20,23,48,57,508,0,0
20,23,48,57,797,0,0
20,23,48,57,855,0,0
20,23,48,58,28,0,0
20,23,48,58,143,0,0
20,23,48,58,201,0,0
20,23,48,58,259,0,0
20,23,48,58,432,1,0
20,23,48,58,490,0,0
20,23,48,58,547,0,0
20,23,48,58,778,0,0
20,23,48,59,9,0,0
20,23,48,59,298,0,0
20,23,48,59,355,0,0
20,23,48,59,413,0,0
20,23,48,59,644,0,0
20,23,48,59,702,0,0
20,23,48,59,817,0,0
20,23,48,59,875,0,0
20,23,49,0,48,1,0
20,23,49,0,279,0,0
20,23,49,0,567,0,0
20,23,49,0,971,0,0
20,23,49,1,895,0,0
20,23,49,2,472,0,0
20,23,49,2,818,0,0
20,23,49,3,857,1,0
20,23,49,4,261,0,0
20,23,49,4,550,0,0
20,23,49,4,665,0,0
20,23,49,5,11,0,0
20,23,49,5,127,0,0
20,23,49,5,473,0,0
20,23,49,5,935,0,0
20,23,49,6,166,0,0
20,23,49,6,339,0,0
20,23,49,6,512,1,0
20,23,49,6,570,0,0
20,23,49,6,743,0,0
20,23,49,6,858,0,0
20,23,49,7,205,0,0
20,23,49,7,897,0,0
20,23,49,7,955,0,0
20,23,49,8,70,0,0
20,23,49,8,186,0,0
20,23,49,8,243,0,0
20,23,49,8,359,0,0
20,23,49,8,416,0,0
20,23,49,8,532,0,0
20,23,49,8,590,0,0
20,23,49,8,647,0,0
20,23,49,8,763,0,0
20,23,49,9,51,0,0
20,23,49,9,109,0,0
20,23,49,9,282,0,0
20,23,49,9,398,0,0
20,23,49,9,917,0,0
20,23,49,10,32,0,0
20,23,49,10,90,0,0
20,23,49,10,783,0,0
20,23,49,10,840,0,0
20,23,49,11,187,0,0
20,23,49,11,418,0,0
20,23,49,11,648,0,0
20,23,49,12,110,1,0
20,23,49,12,630,0,0
20,23,49,13,207,0,0
20,23,49,13,553,1,0
20,23,49,13,957,0,0
20,23,49,14,15,0,0
20,23,49,14,130,0,0
20,23,49,14,188,0,0
20,23,49,14,246,1,0
20,23,49,14,419,0,0
20,23,49,14,476,1,0
20,23,49,14,534,0,0
20,23,49,14,650,0,0
20,23,49,14,707,0,0
20,23,49,14,880,0,0
20,23,49,15,284,0,0
20,23,49,15,515,0,0
20,23,49,15,804,0,0
20,23,49,15,919,0,0
20,23,49,16,35,1,0
20,23,49,16,958,0,0
20,23,49,17,16,1,0
20,23,49,17,74,1,0
20,23,49,17,593,1,0
20,23,49,17,882,0,0
20,23,49,17,939,0,0
20,23,49,18,459,0,0
20,23,49,18,632,1,0
20,23,49,18,805,0,0
20,23,49,19,94,0,0
20,23,49,19,151,1,0
20,23,49,19,325,1,0
20,23,49,19,729,1,0
20,23,49,19,786,0,0
20,23,49,19,959,0,0
20,23,49,20,190,1,0
20,23,49,20,594,0,0
20,23,49,20,652,1,0
20,23,49,20,883,0,0
20,23,49,21,518,0,0
20,23,49,21,575,0,0
20,23,49,21,806,1,0
20,23,49,21,922,1,0
20,23,49,22,95,1,0
20,23,49,22,153,1,0
20,23,49,22,210,0,0
20,23,49,22,499,1,0
20,23,49,22,730,0,0
20,23,49,22,787,1,0
20,23,49,23,18,0,0
20,23,49,23,191,1,0
20,23,49,23,307,0,0
20,23,49,23,884,0,0
20,23,49,23,999,0,0
20,23,49,24,57,1,0
20,23,49,24,115,0,0
20,23,49,24,403,1,0
20,23,49,24,634,1,0
20,23,49,24,923,0,0
20,23,49,25,38,1,0
20,23,49,25,269,0,0
20,23,49,25,442,0,0
20,23,49,25,500,1,0
20,23,49,25,615,1,0
20,23,49,26,77,0,0
20,23,49,26,192,1,0
20,23,49,26,481,1,0
20,23,49,26,654,0,0
20,23,49,26,943,0,0
20,23,49,27,58,1,0
20,23,49,27,289,1,0
20,23,49,27,347,1,0
20,23,49,27,520,0,0
20,23,49,27,693,0,0
20,23,49,27,751,0,0
20,23,49,28,39,0,0
20,23,49,28,847,1,0
20,23,49,28,963,1,0
20,23,49,30,2,0,0
20,23,49,30,175,1,0
20,23,49,30,232,1,0
20,23,49,31,156,0,0
20,23,49,31,368,1,0
20,23,49,32,945,0,0
20,23,49,33,118,1,0
20,23,49,33,464,1,0
20,23,49,33,753,0,0
20,23,49,33,926,0,0
20,23,49,34,388,1,0
20,23,49,34,907,1,0
20,23,49,35,600,0,0
20,23,49,36,119,1,0
20,23,49,39,409,0,0
20,23,49,41,429,0,0
20,23,49,42,468,0,0
20,23,49,43,564,0,0
20,23,49,44,834,0,0
20,23,49,45,65,0,0
20,23,49,46,854,0,0
20,23,49,47,720,1,0
20,23,49,48,239,0,0
20,23,49,49,336,0,0
20,23,49,51,876,0,0
20,23,49,51,933,0,0
20,23,49,53,434,0,0
20,23,50,0,937,0,0
20,23,50,2,149,0,0
20,23,50,3,996,0,0
20,23,50,9,940,0,0
20,23,50,14,557,0,0
20,23,50,15,712,0,0
20,23,50,19,810,0,0
20,23,50,21,137,0,0
20,23,50,24,23,0,0
20,23,50,24,138,0,0
20,23,50,24,716,0,0
20,23,50,26,100,0,0
20,23,50,28,640,0,0
20,23,50,29,275,0,0
20,23,50,29,332,0,0
20,23,50,35,854,0,0
20,23,50,36,316,0,0
20,23,50,36,374,0,0
20,23,50,36,662,0,0
20,23,50,36,778,0,0
20,23,50,36,893,0,0
20,23,50,37,759,0,0
20,23,50,38,798,0,0
20,23,50,40,359,0,0
20,23,50,44,512,0,0
20,23,50,44,627,0,0
20,23,50,46,705,0,0
20,23,50,49,418,0,0
