downcast,hour,min,sec,s/1000,H1,H2,H3,H5a,H5b,H6,H7,H7*,H8,H9,H9*,H10,H11,H13,H14,H15,VSH,Annatiara,R1,R2,R3,R4-Aegina,R5,Doliolids,Appendicularians,App in Hse,MUAT,LEMU,SPKO,Si 2 Eu,NABI,AGEL,COOR
18,23,12,43,169,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
18,23,12,43,227,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,43,285,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,43,458,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,43,516,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,43,804,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,43,920,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,44,93,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,44,151,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
18,23,12,44,208,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,44,266,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,44,324,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
18,23,12,44,497,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,44,843,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,44,901,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,44,959,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,45,16,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,45,74,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,45,189,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,45,420,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,45,536,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,45,767,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,
18,23,12,45,824,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,46,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
18,23,12,46,748,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,46,863,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,46,921,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,46,979,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,47,94,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,47,209,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,47,325,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,31,223,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
18,23,12,33,531,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,
18,23,12,34,686,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
18,23,12,38,148,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
18,23,12,40,457,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
18,23,12,44,785,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
18,23,12,45,940,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
18,23,12,47,325,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
18,23,12,47,498,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,47,787,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,48,18,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,48,75,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
18,23,12,48,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
18,23,12,48,595,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,48,652,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
18,23,12,48,710,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
18,23,12,48,826,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,48,941,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,49,56,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,49,114,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,49,634,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,49,980,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,50,211,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,50,788,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,51,19,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,51,192,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,51,250,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
18,23,12,51,423,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
