Transect,Downcast,Inshore/Offshore/Front,File,hour,min,sec,s/1000,Frame,Lowest Classification,In/Out,Size,Degradation
10/15/10,13,Front,10,23,22,18,906,81,Oik-like,Out,Sm,0
10/15/10,13,Front,10,23,22,18,906,101,Oik-like,Out,Sm,0
10/15/10,13,Front,10,23,22,18,906,101,Oik-like,Out,Sm,0
10/15/10,13,Front,10,23,22,18,906,161,Oik-like,Out,Tiny,0
10/15/10,13,Front,10,23,22,18,906,161,Oik-like,Out,Tiny,0
10/15/10,13,Front,10,23,22,18,906,161,Oik-like,Out,Tiny,0
10/15/10,13,Front,10,23,22,18,906,181,Oik-like,Out,Sm,0
10/15/10,13,Front,10,23,22,18,906,181,Oik-like,Out,Sm,0
10/15/10,13,Front,10,23,22,18,906,181,Oik-like,Out,Sm,0
10/15/10,13,Front,10,23,22,18,906,181,Oik-like,Out,Tiny,0
10/15/10,13,Front,10,23,22,18,906,181,Oik-like,Out,Tiny,0
10/15/10,13,Front,10,23,22,18,906,201,Oik-like,Out,Sm,0
10/15/10,13,Front,10,23,22,18,906,201,Oik-like,Out,Sm,0
10/15/10,13,Front,10,23,22,18,906,221,Oik-like,Out,Tiny,0
10/15/10,13,Front,10,23,22,18,906,221,Oik-like,Out,Tiny,0
10/15/10,13,Front,10,23,22,18,906,221,Oik-like,Out,Med,0
10/15/10,13,Front,10,23,22,18,906,261,Oik-like,Out,Tiny,0
10/15/10,13,Front,10,23,22,18,906,261,Oik-like,Out,Tiny,0
10/15/10,13,Front,11,23,22,36,296,1,Oik-like,Out,Sm,0
10/15/10,13,Front,11,23,22,36,296,1,Oik-like,Out,Sm,0
10/15/10,13,Front,11,23,22,36,296,21,Oik-n,Out,Med,0
10/15/10,13,Front,11,23,22,36,296,21,Oik-like,Out,Sm,0
10/15/10,13,Front,11,23,22,36,296,21,Oik-like,Out,Sm,0
10/15/10,13,Front,11,23,22,36,296,41,Unk,In,Sm,-
10/15/10,13,Front,11,23,22,36,296,41,Oik-like,Out,Sm,0
10/15/10,13,Front,11,23,22,36,296,61,Oik-like,Out,Sm,0
10/15/10,13,Front,11,23,22,36,296,61,Oik-like,Out,Sm,0
10/15/10,13,Front,11,23,22,36,296,81,Unk,Out,Med,0
10/15/10,13,Front,11,23,22,36,296,81,Oik-like,Out,Sm,0
10/15/10,13,Front,11,23,22,36,296,101,Oik-like,Unk,Tiny,-
10/15/10,13,Front,11,23,22,36,296,101,Oik-like,Unk,Tiny,-
10/15/10,13,Front,11,23,22,36,296,101,Oik-like,Out,Sm,0
10/15/10,13,Front,11,23,22,36,296,101,Oik-like,Out,Sm,0
10/15/10,13,Front,11,23,22,36,296,121,Oik-like,In,Sm,Unk
10/15/10,13,Front,11,23,22,36,296,141,Oik-like,Out,Sm,0
10/15/10,13,Front,11,23,22,36,296,141,Oik-like,Out,Tiny,0
10/15/10,13,Front,11,23,22,36,296,161,Unk,Out,Med,0
10/15/10,13,Front,11,23,22,36,296,161,Oik-like,Out,Sm,0
10/15/10,13,Front,11,23,22,36,296,161,Oik-like,Out,Sm,0
10/15/10,13,Front,11,23,22,36,296,181,Oik-n,Out,Sm,0
10/15/10,13,Front,11,23,22,36,296,181,Oik-n,Out,Sm,0
10/15/10,13,Front,11,23,22,36,296,201,Oik-n,Out,Sm,0
10/15/10,13,Front,11,23,22,36,296,201,Unk,Out,Sm,0
10/15/10,13,Front,11,23,22,36,296,201,Oik-like,Out,Tiny,0
10/15/10,13,Front,11,23,22,36,296,221,Oik-like,Out,Sm,0
10/15/10,13,Front,11,23,22,36,296,241,Oik-like,Out,Sm,0
10/15/10,13,Front,11,23,22,36,296,241,Oik-like,Out,Tiny,0
10/15/10,13,Front,11,23,22,36,296,241,Oik-like,Out,Tiny,0
10/15/10,13,Front,11,23,22,36,296,261,Oik-like,Out,Tiny,0
10/15/10,13,Front,11,23,22,36,296,261,Oik-like,Out,Tiny,0
10/15/10,13,Front,11,23,22,36,296,261,Oik-like,Out,Tiny,0
10/15/10,13,Front,11,23,22,36,296,281,Oik-n,In,Med,3
10/15/10,13,Front,11,23,22,36,296,281,Oik-n,Out,Lg,0
10/15/10,13,Front,11,23,22,36,296,281,Oik-n,Out,Med,0
10/15/10,13,Front,11,23,22,36,296,281,Oik-like,In,Tiny,-
10/15/10,13,Front,11,23,22,36,296,281,Oik-like,Out,Tiny,0
10/15/10,13,Front,12,23,22,53,640,1,Oik-n,Out,Sm,0
10/15/10,13,Front,12,23,22,53,640,1,Oik-n,Out,Sm,0
10/15/10,13,Front,12,23,22,53,640,1,Oik-n,Out,Sm,0
10/15/10,13,Front,12,23,22,53,640,81,Unk,Unk,Sm,Unk
10/15/10,13,Front,12,23,22,53,640,101,Unk,Out,Med,0
10/15/10,13,Front,12,23,22,53,640,141,Unk,Out,Med,0
10/15/10,13,Front,12,23,22,53,640,201,Oik-n,Out,Lg,0
10/15/10,13,Front,13,23,23,11,31,1,Unk,Out,Med,0
10/15/10,13,Front,13,23,23,11,31,101,Unk,Out,Med,0
10/15/10,13,Front,13,23,23,11,31,121,Unk,Out,Lg,0
10/15/10,13,Front,13,23,23,11,31,281,Oik-n,In,Lg,2
10/15/10,13,Front,14,23,23,28,531,41,Oik-n,Out,Med,0
10/15/10,13,Front,15,23,23,45,937,241,Oik-n,Out,Lg,0
10/15/10,13,Front,16,23,24,3,187,41,Oik-n,Out,Lg,0
10/15/10,13,Front,16,23,24,3,187,41,Unk,Out,Med,0
10/15/10,13,Front,17,23,24,20,500,1,Oik-n,In,Lg,3
10/15/10,13,Front,17,23,24,20,500,1,Oik-n,In,Med,Unk
10/15/10,13,Front,17,23,24,20,500,181,Unk,Out,Med,0
10/15/10,13,Front,17,23,24,20,500,221,Oik-n,In,Lg,2
10/15/10,13,Front,17,23,24,20,500,221,Oik-n,Out,Lg,0
10/15/10,13,Front,18,23,24,37,875,21,Oik-like,In,Med,2
10/15/10,13,Front,18,23,24,37,875,21,Oik-like,Out,Lg,0
10/15/10,13,Front,18,23,24,37,875,81,Oik-like,Out,Med,0
10/15/10,13,Front,18,23,24,37,875,161,Oik-n,Out,Lg,0
10/15/10,13,Front,19,23,24,55,359,101,Oik-like,Unk,Med,-
10/15/10,13,Front,19,23,24,55,359,201,Oik-like,In,Med,3
10/15/10,13,Front,19,23,24,55,359,221,Oik-n,Out,Lg,0
10/15/10,13,Front,20,23,25,12,796,181,Oik-n,Out,Med,0
10/15/10,13,Front,20,23,25,12,796,181,Oik-n,Out,Lg,0
10/15/10,13,Front,21,23,25,30,171,1,Oik-n,In,Med,3
10/15/10,13,Front,22,23,25,47,562,81,Oik-n,Out,Med,0
10/15/10,13,Front,23,23,25,4,734,181,Oik-n,Out,Med,0
10/15/10,13,Front,24,23,26,22,109,101,Oik-like,Out,Med,0
10/15/10,13,Front,26,23,26,56,854,41,Oik-n,Out,Lg,0
10/15/10,13,Front,27,23,27,14,234,1,Unk,In,Med,3
10/15/10,13,Front,27,23,27,14,234,61,Oik-n,Out,Lg,0
10/15/10,13,Front,27,23,27,14,234,61,Oik-n,In,Med,1
10/15/10,13,Front,27,23,27,14,234,81,Oik-n,Out,Lg,0
10/15/10,13,Front,27,23,27,14,234,121,Oik-n,Out,Lg,0
10/15/10,13,Front,27,23,27,14,234,281,Oik-n,Out,Lg,0
10/15/10,13,Front,28,23,27,31,656,121,Oik-n,Out,Lg,0
10/15/10,13,Front,29,23,27,49,140,1,Oik-like,Out,Med,0
10/15/10,13,Front,29,23,27,49,140,101,Oik-like,Out,Med,0
10/15/10,13,Front,29,23,27,49,140,161,Oik-like,Out,Lg,0
10/15/10,13,Front,30,23,28,6,390,61,Oik-like,Out,Med,0
10/15/10,13,Front,30,23,28,6,390,81,Oik-like,Out,Lg,0
10/15/10,13,Front,30,23,28,6,390,221,Oik-like,Out,Med,0
10/15/10,13,Front,30,23,28,6,390,281,Oik-like,Out,Med,0
10/15/10,16,Offshore,1,0,9,13,203,1,Oik-like,Out,Med,0
10/15/10,16,Offshore,1,0,9,13,203,1,Oik-like,Out,Med,0
10/15/10,16,Offshore,1,0,9,13,203,221,Oik-like,Out,Med,0
10/15/10,16,Offshore,1,0,9,13,203,241,Oik-like,Out,Med,0
10/15/10,16,Offshore,1,0,9,13,203,261,Oik-n,Out,Med,0
10/15/10,16,Offshore,1,0,9,13,203,261,Oik-like,Out,Med,0
10/15/10,16,Offshore,1,0,9,13,203,261,Oik-like,Out,Med,0
10/15/10,16,Offshore,1,0,9,13,203,281,Oik-like,Out,Med,0
10/15/10,16,Offshore,2,0,9,30,765,81,Oik-like,Out,Med,0
10/15/10,16,Offshore,2,0,9,30,765,201,Oik-like,Out,Med,0
10/15/10,16,Offshore,2,0,9,30,765,221,Oik-n,Out,Med,0
10/15/10,16,Offshore,2,0,9,30,765,221,Oik-like,Out,Med,0
10/15/10,16,Offshore,2,0,9,30,765,221,Oik-like,In,Med,1
10/15/10,16,Offshore,3,0,9,47,921,1,Oik-n,In,Med,1
10/15/10,16,Offshore,3,0,9,47,921,101,Oik-like,Out,Med,0
10/15/10,16,Offshore,3,0,9,47,921,161,Oik-like,In,Med,1
10/15/10,16,Offshore,3,0,9,47,921,161,Oik-like,Out,Med,0
10/15/10,16,Offshore,3,0,9,47,921,221,Oik-like,In,Med,1
10/15/10,16,Offshore,3,0,9,47,921,221,Oik-like,In,Lg,1
10/15/10,16,Offshore,3,0,9,47,921,261,Oik-like,Unk,Med,-
10/15/10,16,Offshore,5,0,10,22,671,1,Oik-like,Unk,Med,-
10/15/10,16,Offshore,6,0,10,40,46,261,Oik-like,In,Med,1
10/15/10,16,Offshore,7,0,10,57,421,41,Oik-like,Out,Lg,0
10/15/10,16,Offshore,7,0,10,57,421,241,Oik-like,Out,Med,0
10/15/10,16,Offshore,9,0,11,32,171,221,Oik-n,In,Med,1
10/15/10,16,Offshore,10,0,11,49,531,221,Oik-like,Out,Med,0
10/15/10,16,Offshore,13,0,12,41,640,261,Unk,Out,Lg,0
10/15/10,16,Offshore,14,0,12,59,140,281,Oik-n,In,Med,2
10/15/10,16,Offshore,16,0,13,33,875,121,Oik-like,Out,Med,0
10/15/10,16,Offshore,17,0,13,51,234,101,Oik-like,Out,Med,0
10/15/10,16,Offshore,18,0,14,8,515,241,Oik-like,Out,Med,0
10/15/10,16,Offshore,19,0,14,25,875,21,Oik-like,Out,Med,0
10/15/10,16,Offshore,19,0,14,25,875,21,Oik-like,Out,Med,0
10/15/10,16,Offshore,19,0,14,25,875,21,Oik-like,Out,Med,0
10/15/10,16,Offshore,19,0,14,25,875,241,Oik-n,Unk,Lg,-
10/15/10,16,Offshore,19,0,14,25,875,261,Oik-n,In,Med,1
10/15/10,16,Offshore,20,0,14,43,250,1,Oik-like,Out,Med,0
10/15/10,16,Offshore,20,0,14,43,250,61,Oik-like,Out,Med,0
10/15/10,16,Offshore,20,0,14,43,250,181,Oik-like,Out,Med,0
10/15/10,16,Offshore,22,0,15,18,0,61,Oik-n,In,Med,1
10/15/10,16,Offshore,23,0,15,35,375,21,Oik-n,In,Med,1
10/15/10,16,Offshore,23,0,15,35,375,81,Oik-n,Out,Med,0
10/15/10,16,Offshore,23,0,15,35,375,121,Oik-n,Out,Med,0
10/15/10,16,Offshore,23,0,15,35,375,241,Oik-n,Out,Lg,0
10/15/10,16,Offshore,24,0,15,52,734,141,Oik-like,Out,Med,0
10/15/10,16,Offshore,24,0,15,52,734,281,Oik-like,Out,Med,0
10/15/10,16,Offshore,25,0,16,10,109,1,Oik-like,Out,Med,0
10/15/10,16,Offshore,25,0,16,10,109,41,Oik-like,Out,Med,0
10/15/10,16,Offshore,27,0,16,44,859,201,Oik-n,In,Med,2
10/15/10,16,Offshore,29,0,17,19,593,221,Oik-n,Unk,Lg,-
10/15/10,16,Offshore,30,0,17,36,984,281,Oik-n,Out,Med,0
10/15/10,16,Offshore,32,0,18,11,781,221,Oik-like,Out,Med,0
10/15/10,16,Offshore,33,0,18,29,187,161,Oik-n,In,Med,2
10/15/10,16,Offshore,33,0,18,29,187,161,Oik-like,Out,Med,0
10/15/10,16,Offshore,33,0,18,29,187,181,Oik-n,Out,Lg,0
10/15/10,16,Offshore,33,0,18,29,187,201,Oik-n,In,Med,1
10/15/10,16,Offshore,33,0,18,29,187,261,Oik-n,Out,Med,0
10/15/10,16,Offshore,35,0,19,3,953,81,Oik-n,Out,Lg,0
10/15/10,21,Offshore,1,1,36,4,921,21,Oik-like,In,Med,1
10/15/10,21,Offshore,1,1,36,4,921,221,Oik-like,In,Med,1
10/15/10,21,Offshore,1,1,36,4,921,221,Oik-like,Out,Med,0
10/15/10,21,Offshore,1,1,36,4,921,221,Oik-like,Out,Med,0
10/15/10,21,Offshore,1,1,36,4,921,241,Oik-like,Out,Med,0
10/15/10,21,Offshore,2,1,36,22,234,1,Oik-like,Unk,Med,-
10/15/10,21,Offshore,2,1,36,22,234,21,Oik-like,In,Med,-
10/15/10,21,Offshore,2,1,36,22,234,81,Oik-like,Out,Med,0
10/15/10,21,Offshore,2,1,36,22,234,121,Oik-like,In,Med,-
10/15/10,21,Offshore,3,1,36,39,625,141,Oik-like,Unk,Med,-
10/15/10,21,Offshore,3,1,36,39,625,221,Oik-like,Unk,Med,-
10/15/10,21,Offshore,4,1,36,56,921,1,Oik-like,In,Med,1
10/15/10,21,Offshore,4,1,36,56,921,1,Oik-like,In,Med,1
10/15/10,21,Offshore,4,1,36,56,921,41,Oik-like,Out,Med,0
10/15/10,21,Offshore,4,1,36,56,921,81,Oik-like,In,Med,1
10/15/10,21,Offshore,4,1,36,56,921,81,Oik-like,In,Med,1
10/15/10,21,Offshore,4,1,36,56,921,121,Oik-like,Unk,Med,-
10/15/10,21,Offshore,4,1,36,56,921,181,Oik-like,Out,Med,0
10/15/10,21,Offshore,4,1,36,56,921,201,Oik-like,Out,Med,0
10/15/10,21,Offshore,5,1,37,14,343,1,Oik-like,Out,Med,0
10/15/10,21,Offshore,5,1,37,14,343,21,Oik-like,In,Med,1
10/15/10,21,Offshore,5,1,37,14,343,61,Oik-n,In,Med,2
10/15/10,21,Offshore,5,1,37,14,343,141,Oik-like,In,Med,2
10/15/10,21,Offshore,6,1,37,31,781,181,Oik-like,Out,Med,0
10/15/10,21,Offshore,7,1,37,49,203,101,Oik-like,Out,Med,0
10/15/10,21,Offshore,7,1,37,49,203,121,Kow,In,Med,1
10/15/10,21,Offshore,7,1,37,49,203,281,Oik-like,Out,Med,0
10/15/10,21,Offshore,7,1,37,49,203,281,Oik-like,Unk,Med,-
10/15/10,21,Offshore,8,1,38,6,468,81,Unk,In,Med,2
10/15/10,21,Offshore,9,1,38,23,984,1,Oik-n,Out,Med,0
10/15/10,21,Offshore,10,1,38,41,312,61,Oik-like,In,Med,1
10/15/10,21,Offshore,11,1,38,58,562,41,Oik-like,Unk,Med,-
10/15/10,21,Offshore,16,1,40,25,390,241,Unk,Out,Med,0
10/15/10,21,Offshore,18,1,41,0,156,1,Oik-like,Out,Med,0
10/15/10,21,Offshore,19,1,41,17,515,161,Oik-like,Out,Med,0
10/15/10,21,Offshore,20,1,41,34,875,1,Oik-like,Out,Med,0
10/15/10,21,Offshore,21,1,41,52,406,101,Oik-n,Out,Lg,0
10/15/10,21,Offshore,22,1,42,9,734,81,Oik-like,Out,Med,0
10/15/10,21,Offshore,22,1,42,9,734,201,Oik-like,Out,Med,0
10/15/10,21,Offshore,22,1,42,9,734,201,Oik-like,Out,Med,0
10/15/10,21,Offshore,23,1,42,27,78,81,Oik-n,Out,Lg,0
10/15/10,21,Offshore,24,1,42,44,531,161,Oik-like,Out,Med,0
10/15/10,21,Offshore,25,1,43,1,906,121,Oik-like,In,Med,2
10/15/10,21,Offshore,26,1,43,19,218,141,Oik-n,In,Lg,2
10/15/10,21,Offshore,26,1,43,19,218,181,Oik-n,Out,Lg,0
10/15/10,21,Offshore,26,1,43,19,218,261,Oik-like,Out,Med,0
10/15/10,21,Offshore,28,1,43,54,125,61,Oik-n,Out,Lg,0
10/15/10,21,Offshore,30,1,44,28,687,221,Oik-like,Out,Med,0
10/15/10,21,Offshore,30,1,44,28,687,261,Oik-n,In,Med,3
10/15/10,21,Offshore,30,1,44,28,687,261,Oik-n,In,Lg,2
10/15/10,21,Offshore,30,1,44,28,687,261,Oik-like,Out,Med,0
10/15/10,21,Offshore,31,1,44,46,93,21,Oik-like,Out,Med,0
10/15/10,21,Offshore,33,1,45,20,750,1,Oik-like,Out,Med,0
10/15/10,21,Offshore,33,1,45,20,750,81,Oik-n,Out,Med,0
10/15/10,21,Offshore,33,1,45,20,750,141,Oik-like,Out,Med,0
10/15/10,21,Offshore,33,1,45,20,750,161,Oik-n,In,Med,1
10/15/10,21,Offshore,33,1,45,20,750,221,Oik-like,Unk,Med,-
10/16/10,5,Inshore,1,19,35,49,93,1,Oik-like,Out,Med,0
10/16/10,5,Inshore,1,19,35,49,93,21,Oik-n,In,Med,1
10/16/10,5,Inshore,1,19,35,49,93,41,Oik-n,Out,Med,0
10/16/10,5,Inshore,1,19,35,49,93,81,Oik-like,Out,Med,0
10/16/10,5,Inshore,1,19,35,49,93,101,Oik-like,Out,Med,0
10/16/10,5,Inshore,1,19,35,49,93,121,Oik-like,Out,Med,0
10/16/10,5,Inshore,1,19,35,49,93,121,Oik-like,Out,Med,0
10/16/10,5,Inshore,1,19,35,49,93,141,Oik-like,Out,Med,0
10/16/10,5,Inshore,1,19,35,49,93,181,Oik-like,Out,Med,0
10/16/10,5,Inshore,1,19,35,49,93,201,Oik-like,Out,Med,0
10/16/10,5,Inshore,1,19,35,49,93,241,Oik-like,Out,Med,0
10/16/10,5,Inshore,1,19,35,49,93,281,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,1,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,21,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,21,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,41,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,61,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,81,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,81,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,81,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,81,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,101,Oik-like,In,Med,-
10/16/10,5,Inshore,2,19,36,6,437,101,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,101,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,121,Oik-like,In,Med,-
10/16/10,5,Inshore,2,19,36,6,437,121,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,121,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,141,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,141,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,141,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,161,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,161,Oik-like,In,Med,-
10/16/10,5,Inshore,2,19,36,6,437,181,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,181,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,181,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,201,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,201,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,201,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,221,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,221,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,221,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,241,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,241,Oik-like,In,Med,-
10/16/10,5,Inshore,2,19,36,6,437,261,Oik-like,In,Med,-
10/16/10,5,Inshore,2,19,36,6,437,261,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,261,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,281,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,281,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,281,Oik-like,Out,Med,0
10/16/10,5,Inshore,2,19,36,6,437,281,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,1,Oik-like,In,Med,-
10/16/10,5,Inshore,3,19,36,24,93,1,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,1,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,1,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,1,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,21,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,21,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,21,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,41,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,41,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,41,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,41,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,41,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,61,Oik-like,In,Med,-
10/16/10,5,Inshore,3,19,36,24,93,61,Oik-like,In,Med,-
10/16/10,5,Inshore,3,19,36,24,93,61,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,61,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,101,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,121,Oik-like,In,Med,-
10/16/10,5,Inshore,3,19,36,24,93,121,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,141,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,141,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,161,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,161,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,161,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,181,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,201,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,221,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,261,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,261,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,261,Oik-like,Out,Med,0
10/16/10,5,Inshore,3,19,36,24,93,281,Oik-like,Out,Med,0
10/16/10,5,Inshore,4,19,36,41,281,1,Oik-like,Out,Med,0
10/16/10,5,Inshore,4,19,36,41,281,1,Oik-like,Out,Med,0
10/16/10,5,Inshore,4,19,36,41,281,1,Oik-like,Out,Med,0
10/16/10,5,Inshore,4,19,36,41,281,1,Oik-like,Out,Med,0
10/16/10,5,Inshore,4,19,36,41,281,21,Oik-like,Out,Med,0
10/16/10,5,Inshore,4,19,36,41,281,21,Oik-like,Out,Med,0
10/16/10,5,Inshore,4,19,36,41,281,41,Oik-like,Out,Med,0
10/16/10,5,Inshore,4,19,36,41,281,61,Oik-n,In,Med,3
10/16/10,5,Inshore,4,19,36,41,281,81,Oik-like,Out,Med,0
10/16/10,5,Inshore,4,19,36,41,281,101,Oik-like,Out,Med,0
10/16/10,5,Inshore,4,19,36,41,281,141,Oik-like,Out,Med,0
10/16/10,5,Inshore,4,19,36,41,281,141,Oik-like,Out,Med,0
10/16/10,5,Inshore,4,19,36,41,281,181,Oik-like,Out,Med,0
10/16/10,5,Inshore,4,19,36,41,281,261,Oik-like,Out,Med,0
10/16/10,5,Inshore,4,19,36,41,281,261,Oik-like,Out,Med,0
10/16/10,5,Inshore,5,19,36,58,453,181,Oik-like,Out,Med,0
10/16/10,5,Inshore,5,19,36,58,453,221,Oik-like,Out,Med,0
10/16/10,5,Inshore,5,19,36,58,453,221,Oik-like,Out,Med,0
10/16/10,5,Inshore,5,19,36,58,453,241,Oik-like,In,Med,-
10/16/10,5,Inshore,5,19,36,58,453,241,Oik-like,Out,Med,0
10/16/10,5,Inshore,5,19,36,58,453,281,Oik-like,Out,Med,0
10/16/10,5,Inshore,5,19,36,58,453,281,Oik-like,Out,Med,0
10/16/10,5,Inshore,6,19,37,15,828,1,Oik-like,Out,Med,0
10/16/10,5,Inshore,6,19,37,15,828,21,Oik-n,Out,Med,0
10/16/10,5,Inshore,6,19,37,15,828,21,Oik-like,Out,Med,0
10/16/10,5,Inshore,6,19,37,15,828,41,Oik-like,Out,Med,0
10/16/10,5,Inshore,6,19,37,15,828,61,Oik-like,Out,Med,0
10/16/10,5,Inshore,6,19,37,15,828,81,Oik-like,Out,Med,0
10/16/10,5,Inshore,6,19,37,15,828,201,Oik-like,Out,Med,0
10/16/10,5,Inshore,6,19,37,15,828,201,Oik-like,Out,Med,0
10/16/10,5,Inshore,6,19,37,15,828,221,Oik-like,Out,Med,0
10/16/10,5,Inshore,6,19,37,15,828,241,Oik-like,Out,Med,0
10/16/10,5,Inshore,6,19,37,15,828,241,Oik-like,Out,Med,0
10/16/10,5,Inshore,6,19,37,15,828,241,Oik-like,Out,Med,0
10/16/10,5,Inshore,6,19,37,15,828,241,Oik-like,Out,Med,0
10/16/10,5,Inshore,6,19,37,15,828,241,Oik-like,Out,Med,0
10/16/10,5,Inshore,6,19,37,15,828,261,Oik-like,Out,Med,0
10/16/10,5,Inshore,6,19,37,15,828,261,Oik-like,Out,Med,0
10/16/10,5,Inshore,6,19,37,15,828,261,Oik-like,Out,Med,0
10/16/10,5,Inshore,6,19,37,15,828,261,Oik-like,Out,Med,0
10/16/10,5,Inshore,6,19,37,15,828,281,Oik-like,Out,Med,0
10/16/10,5,Inshore,6,19,37,15,828,281,Oik-like,Out,Med,0
10/16/10,5,Inshore,6,19,37,15,828,281,Oik-like,Out,Med,0
10/16/10,5,Inshore,6,19,37,15,828,281,Oik-like,Out,Med,0
10/16/10,5,Inshore,7,19,37,33,296,1,Oik-like,Out,Med,0
10/16/10,5,Inshore,7,19,37,33,296,1,Oik-like,Out,Med,0
10/16/10,5,Inshore,7,19,37,33,296,21,Oik-like,Out,Med,0
10/16/10,5,Inshore,7,19,37,33,296,61,Oik-like,Out,Med,0
10/16/10,5,Inshore,7,19,37,33,296,81,Oik-like,Out,Med,0
10/16/10,5,Inshore,7,19,37,33,296,101,Oik-like,Out,Med,0
10/16/10,5,Inshore,7,19,37,33,296,121,Oik-like,Out,Med,0
10/16/10,5,Inshore,7,19,37,33,296,141,Oik-like,Out,Med,0
10/16/10,5,Inshore,7,19,37,33,296,141,Oik-like,Out,Med,0
10/16/10,5,Inshore,7,19,37,33,296,161,Oik-like,In,Med,3
10/16/10,5,Inshore,7,19,37,33,296,161,Oik-like,Out,Med,0
10/16/10,5,Inshore,7,19,37,33,296,221,Oik-like,Out,Med,0
10/16/10,5,Inshore,7,19,37,33,296,221,Oik-like,Out,Med,0
10/16/10,5,Inshore,7,19,37,33,296,261,Oik-like,Out,Med,0
10/16/10,5,Inshore,8,19,37,50,687,81,Oik-like,Out,Med,0
10/16/10,5,Inshore,8,19,37,50,687,201,Oik-like,Out,Med,0
