downcast,hour,min,sec,s/1000,Type1,Type2,Type3,Type4,Type5,Type1_wotail,Type2_wotail,Type3_wotail
16,22,39,54,121,0,0,1,0,0,0,0,0
16,22,39,55,390,0,0,1,0,0,0,0,0
16,22,39,56,256,0,0,1,0,0,0,0,0
16,22,39,58,853,0,0,1,0,0,0,0,0
16,22,39,58,969,0,0,1,0,0,0,0,0
16,22,39,59,835,0,0,1,0,0,0,0,0
16,22,40,0,643,0,0,1,0,0,0,0,0
16,22,40,1,682,0,0,1,0,0,0,0,0
16,22,40,2,605,0,0,1,0,0,0,0,0
16,22,40,2,778,0,0,1,0,0,0,0,0
16,22,40,4,163,0,0,1,0,0,0,0,0
16,22,40,6,68,1,0,0,0,0,0,0,0
16,22,40,6,530,1,0,0,0,0,0,0,0
16,22,40,9,12,0,0,1,0,0,0,0,0
16,22,40,9,704,0,0,1,0,0,0,0,0
16,22,40,9,820,0,0,1,0,0,0,0,0
16,22,40,10,916,0,0,1,0,0,0,0,0
16,22,40,12,70,0,0,1,0,0,0,0,0
16,22,40,15,129,0,0,1,0,0,0,0,0
16,22,40,18,303,0,0,1,0,0,0,0,0
16,22,40,22,921,0,0,1,0,0,0,0,0
16,22,40,24,248,0,0,1,0,0,0,0,0
16,22,40,29,96,0,0,1,0,0,0,0,0
16,22,40,30,827,0,0,1,0,0,0,0,0
16,22,40,32,444,0,0,2,0,0,0,0,0
16,22,40,32,502,0,0,1,0,0,0,0,0
16,22,40,36,483,0,1,0,0,0,0,0,0
16,22,40,41,394,0,0,1,0,0,0,0,0
16,22,40,43,582,1,0,0,0,0,0,0,0
16,22,40,51,662,1,0,0,0,0,0,0,0
16,22,40,52,241,1,0,1,0,0,0,0,0
16,22,40,54,663,0,0,1,0,0,0,0,0
16,22,41,0,89,0,1,0,0,0,0,0,0
16,22,41,2,974,0,0,1,0,0,0,0,0
16,22,41,8,342,0,1,0,0,0,0,0,0
16,22,41,11,805,1,0,0,0,0,0,0,0
16,22,41,16,249,0,0,1,0,0,0,0,0
16,22,41,18,37,0,0,1,0,0,0,0,0
16,22,41,19,654,1,0,0,0,0,0,0,0
16,22,41,20,116,0,0,1,0,0,0,0,0
16,22,41,20,750,0,0,1,0,0,0,0,0
16,22,41,24,444,0,0,1,0,0,0,0,0
16,22,41,26,983,0,0,1,0,0,0,0,0
16,22,41,30,42,1,0,0,0,0,0,0,0
16,22,41,30,273,0,1,0,0,0,0,0,0
16,22,41,33,505,1,0,0,0,0,0,0,0
16,22,41,33,794,0,0,1,0,0,0,0,0
16,22,41,33,852,0,0,1,0,0,0,0,0
16,22,41,34,140,1,0,0,0,0,0,0,0
16,22,41,35,525,0,1,0,0,0,0,0,0
16,22,41,38,296,0,1,0,0,0,0,0,0
16,22,41,43,490,0,0,1,0,0,0,0,0
16,22,41,45,971,1,0,0,0,0,0,0,0
16,22,41,46,260,1,0,0,0,0,0,0,0
16,22,41,49,550,0,1,0,0,0,0,0,0
16,22,41,50,127,0,1,0,0,0,0,0,0
16,22,41,53,705,0,1,0,0,0,0,0,0
16,22,41,55,33,0,0,0,0,1,0,0,0
16,22,41,55,148,0,0,1,0,0,0,0,0
16,22,42,2,535,0,0,0,1,0,0,0,0
16,22,42,8,769,0,1,0,0,0,0,0,0
16,22,42,11,308,0,1,0,0,0,0,0,0
16,22,42,13,908,1,0,0,0,0,0,0,0
16,22,42,20,23,0,0,1,0,0,0,0,0
16,22,42,23,601,0,1,0,0,0,0,0,0
16,22,42,28,334,0,1,0,0,0,0,0,0
16,22,42,34,165,0,0,1,0,0,0,0,0
16,22,42,34,222,1,0,0,0,0,0,0,0
16,22,42,40,454,0,1,0,0,0,0,0,0
16,22,42,48,996,0,0,0,1,0,0,0,0
16,22,42,55,806,0,1,0,0,0,0,0,0
16,22,42,56,94,1,0,0,0,0,0,0,0
16,22,42,57,191,0,1,0,0,0,0,0,0
16,22,43,4,232,0,1,0,0,0,0,0,0
16,22,43,5,41,0,1,0,0,0,0,0,0
16,22,43,9,946,1,0,0,0,0,0,0,0
16,22,43,30,320,0,0,1,0,0,0,0,0
16,22,43,43,536,0,0,1,0,0,0,0,0
16,22,43,46,826,0,0,1,0,0,0,0,0
16,22,44,2,467,0,0,1,0,0,0,0,0
16,22,44,11,701,1,0,0,0,0,0,0,0
16,22,44,14,414,0,0,1,0,0,0,0,0
16,22,44,17,126,0,0,0,0,1,0,0,0
16,22,44,20,185,0,1,0,0,0,0,0,0
16,22,44,20,935,0,0,1,0,0,0,0,0
16,22,44,24,860,0,1,0,0,0,0,0,0
16,22,44,28,554,0,0,0,0,0,0,1,0
16,22,44,40,270,0,0,1,0,0,0,0,0
16,22,44,41,770,0,0,1,0,0,0,0,0
16,22,44,44,21,1,0,0,0,0,0,0,0
16,22,44,54,410,1,0,0,0,0,0,0,0
16,22,44,58,970,0,0,1,0,0,0,0,0
16,22,45,0,8,0,0,0,0,0,0,1,0
16,22,45,9,588,0,0,1,0,0,0,0,0
16,22,45,18,765,0,0,0,0,0,0,1,0
16,22,45,24,941,1,0,0,0,0,0,0,0
16,22,45,28,288,0,0,1,0,0,0,0,0
16,22,45,33,309,1,0,0,0,0,0,0,0
16,22,45,38,99,0,0,1,0,0,0,0,0
16,22,45,38,907,0,0,1,0,0,0,0,0
16,22,45,40,639,1,0,0,0,0,0,0,0
16,22,45,42,543,0,0,0,0,0,0,1,0
16,22,45,45,891,0,0,1,0,0,0,0,0
16,22,45,47,45,1,0,0,0,0,0,0,0
16,22,45,51,604,0,0,1,0,0,0,0,0
16,22,45,53,105,0,0,1,0,0,0,0,0
16,22,45,55,875,0,0,1,0,0,0,0,0
16,22,45,57,549,0,0,1,0,0,0,0,0
16,22,46,0,31,0,0,0,1,0,0,0,0
16,22,46,8,919,0,0,1,0,0,0,0,0
16,22,46,18,442,0,0,1,0,0,0,0,0
16,22,46,25,195,1,0,0,0,0,0,0,0
16,22,46,34,371,1,0,0,0,0,0,0,0
16,22,46,41,817,0,0,0,0,0,0,1,0
16,22,46,43,433,0,1,0,0,0,0,0,0
16,22,46,49,147,0,0,1,0,0,0,0,0
16,22,46,51,513,0,0,1,0,0,0,0,0
16,22,46,57,861,0,0,1,0,0,0,0,0
16,22,47,0,689,0,1,0,0,0,0,0,0
16,22,47,3,575,1,0,0,0,0,0,0,0
16,22,47,5,307,0,0,1,0,0,0,0,0
16,22,47,5,480,0,0,0,0,1,0,0,0
16,22,47,8,654,0,0,0,1,0,0,0,0
16,22,47,39,935,0,1,0,0,0,0,0,0
16,22,47,51,305,0,0,1,0,0,0,0,0
17,22,55,43,121,0,0,1,0,0,0,0,0
17,22,55,49,701,0,0,1,0,0,0,0,0
17,22,55,50,740,0,0,0,0,0,0,1,0
17,22,56,3,899,0,0,1,0,0,0,0,0
17,22,56,4,14,0,0,1,0,0,0,0,0
17,22,56,10,190,0,0,1,0,0,0,0,0
17,22,56,15,500,0,0,1,0,0,0,0,0
17,22,56,16,539,0,0,1,0,0,0,0,0
17,22,56,16,885,0,0,0,0,0,0,1,0
17,22,56,17,578,0,0,1,0,0,0,0,0
17,22,56,18,328,1,0,0,0,0,0,0,0
17,22,56,22,657,0,0,1,0,0,0,0,0
17,22,56,22,772,0,0,1,0,0,0,0,0
17,22,56,31,833,0,0,1,0,0,0,0,0
17,22,56,34,26,0,1,0,0,0,0,0,0
17,22,56,34,74,0,0,1,0,0,0,0,0
17,22,56,35,126,0,0,1,0,0,0,0,0
17,22,56,36,46,0,0,1,0,0,0,0,0
17,22,56,39,509,0,0,1,0,0,0,0,0
17,22,56,39,855,0,0,1,0,0,0,0,0
17,22,56,40,837,0,0,1,0,0,0,0,0
17,22,56,41,125,0,0,1,0,0,0,0,0
17,22,56,41,183,0,0,1,0,0,0,0,0
17,22,56,43,953,0,0,1,0,0,0,0,0
17,22,56,44,992,0,0,1,0,0,0,0,0
17,22,56,45,973,0,0,1,0,0,0,0,0
17,22,56,46,377,0,0,1,0,0,0,0,0
17,22,56,47,127,0,0,1,0,0,0,0,0
17,22,56,47,531,0,0,1,0,0,0,0,0
17,22,56,48,570,0,0,1,0,0,0,0,0
17,22,56,49,320,0,0,1,0,0,0,0,0
17,22,56,51,340,0,0,1,0,0,0,0,0
17,22,56,51,744,0,0,1,0,0,0,0,0
17,22,56,51,860,0,0,1,0,0,0,0,0
17,22,56,52,668,0,0,1,0,0,0,0,0
17,22,56,52,841,0,0,1,0,0,0,0,0
17,22,56,53,130,0,0,1,0,0,0,0,0
17,22,56,53,419,0,0,1,0,0,0,0,0
17,22,56,53,881,0,0,1,0,0,0,0,0
17,22,56,54,286,0,0,1,0,0,0,0,0
17,22,56,54,573,0,0,2,0,0,0,0,0
17,22,56,54,977,0,0,1,0,0,0,0,0
17,22,56,55,208,0,0,1,0,0,0,0,0
17,22,56,55,440,0,0,1,0,0,0,0,0
17,22,56,55,498,0,0,1,0,0,0,0,0
17,22,56,56,19,0,0,1,0,0,0,0,0
17,22,56,56,362,0,0,1,0,0,0,0,0
17,22,56,57,575,0,0,1,0,0,0,0,0
17,22,56,58,558,0,0,1,0,0,0,0,0
17,22,56,58,905,0,0,1,0,0,0,0,0
17,22,56,59,368,0,0,1,0,0,0,0,0
17,22,56,59,829,0,0,1,0,0,0,0,0
17,22,57,0,229,0,0,1,0,0,0,0,0
17,22,57,0,459,0,0,2,0,0,0,0,0
17,22,57,1,267,0,0,1,0,0,0,0,0
17,22,57,1,325,1,0,0,0,0,0,0,0
17,22,57,1,787,0,0,1,0,0,0,0,0
17,22,57,3,172,0,0,1,0,0,0,0,0
17,22,57,3,230,0,0,1,0,0,0,0,0
17,22,57,5,884,0,0,1,0,0,0,0,0
17,22,57,6,923,0,0,1,0,0,0,0,0
17,22,57,7,500,0,0,1,0,0,0,0,0
17,22,57,8,655,0,0,1,0,0,0,0,0
17,22,57,9,463,0,0,1,0,0,0,0,0
17,22,57,9,694,0,0,1,0,0,0,0,0
17,22,57,10,562,0,0,1,0,0,0,0,0
17,22,57,11,82,0,0,1,0,0,0,0,0
17,22,57,11,137,0,0,1,0,0,0,0,0
17,22,57,12,871,0,0,1,0,0,0,0,0
17,22,57,13,387,0,0,1,0,0,0,0,0
17,22,57,14,369,0,1,0,0,0,0,0,0
17,22,57,16,448,0,0,1,0,0,0,0,0
17,22,57,17,23,0,0,2,0,0,0,0,0
17,22,57,17,255,0,0,1,0,0,0,0,0
17,22,57,17,313,0,0,1,0,0,0,0,0
17,22,57,18,873,0,0,1,0,0,0,0,0
17,22,57,20,140,0,0,1,0,0,0,0,0
17,22,57,20,603,0,0,1,0,0,0,0,0
17,22,57,20,717,0,1,0,0,0,0,0,0
17,22,57,20,775,0,0,1,0,0,0,0,0
17,22,57,21,411,0,0,1,0,0,0,0,0
17,22,57,23,83,0,0,1,0,0,0,0,0
17,22,57,24,122,0,0,1,0,0,0,0,0
17,22,57,25,220,0,0,1,0,0,0,0,0
17,22,57,25,334,0,1,0,0,0,0,0,0
17,22,57,25,392,0,1,1,0,0,0,0,0
17,22,57,25,623,0,0,1,0,0,0,0,0
17,22,57,26,835,0,0,1,0,0,0,0,0
17,22,57,28,337,0,0,1,0,0,0,0,0
17,22,57,28,509,0,1,0,0,0,0,0,0
17,22,57,29,838,0,0,1,0,0,0,0,0
17,22,57,30,529,0,0,1,0,0,0,0,0
17,22,57,31,796,0,0,1,0,0,0,0,0
17,22,57,32,374,0,0,1,0,0,0,0,0
17,22,57,33,357,0,0,1,0,0,0,0,0
17,22,57,33,819,0,0,1,0,0,0,0,0
17,22,57,35,88,0,0,1,0,0,0,0,0
17,22,57,35,203,0,0,1,0,0,0,0,0
17,22,57,36,184,0,0,1,0,0,0,0,0
17,22,57,37,454,0,0,1,0,0,0,0,0
17,22,57,37,627,0,0,1,0,0,0,0,0
17,22,57,38,437,0,0,1,0,0,0,0,0
17,22,57,41,148,1,0,0,0,0,0,0,0
17,22,57,41,495,0,0,1,0,0,0,0,0
17,22,57,45,881,0,1,0,0,0,0,0,0
17,22,57,45,996,0,1,0,0,0,0,0,0
17,22,57,49,459,0,0,1,0,0,0,0,0
17,22,57,51,306,0,0,1,0,0,0,0,0
17,22,57,53,441,0,0,1,0,0,0,0,0
17,22,57,55,288,0,0,1,0,0,0,0,0
17,22,57,55,577,0,0,1,0,0,0,0,0
17,22,57,57,599,0,1,0,0,0,0,0,0
17,22,57,58,347,0,1,0,0,0,0,0,0
17,22,57,58,520,0,0,1,0,0,0,0,0
17,22,58,1,926,0,1,0,0,0,0,0,0
17,22,58,1,983,1,0,1,0,0,0,0,0
17,22,58,3,368,0,1,0,0,0,0,0,0
17,22,58,4,119,0,1,0,0,0,0,0,0
17,22,58,4,292,0,1,0,0,0,0,0,0
17,22,58,4,465,0,1,0,0,0,0,0,0
17,22,58,4,753,0,1,0,0,0,0,0,0
17,22,58,8,447,0,1,0,0,0,0,0,0
17,22,58,8,620,1,0,0,0,0,0,0,0
17,22,58,9,83,0,1,0,0,0,0,0,0
17,22,58,9,139,0,0,1,0,0,0,0,0
17,22,58,12,544,0,1,0,0,0,0,0,0
17,22,58,14,796,0,0,1,0,0,0,0,0
17,22,58,15,85,0,0,1,0,0,0,0,0
17,22,58,16,10,0,1,0,0,0,0,0,0
17,22,58,16,354,0,0,1,0,0,0,0,0
17,22,58,17,219,0,1,0,0,0,0,0,0
17,22,58,17,450,0,1,0,0,0,0,0,0
17,22,58,18,489,0,1,0,0,0,0,0,0
17,22,58,18,547,0,1,0,0,0,0,0,0
17,22,58,18,720,0,1,0,0,0,0,0,0
17,22,58,19,759,0,1,0,0,0,0,0,0
17,22,58,20,221,0,1,0,0,0,0,0,0
17,22,58,23,972,0,0,1,0,0,0,0,0
17,22,58,26,858,0,0,1,0,0,0,0,0
17,22,58,27,552,0,1,0,0,0,0,0,0
17,22,58,27,956,0,1,0,0,0,0,0,0
17,22,58,28,590,0,1,0,0,0,0,0,0
17,22,58,28,935,0,1,0,0,0,0,0,0
17,22,58,29,455,0,1,0,0,0,0,0,0
17,22,58,29,512,0,0,1,0,0,0,0,0
17,22,58,30,495,0,1,0,0,0,0,0,0
17,22,58,31,491,0,1,0,0,0,0,0,0
17,22,58,32,918,0,0,1,0,0,0,0,0
17,22,58,33,207,0,0,2,0,0,0,0,0
17,22,58,33,726,1,0,0,0,0,0,0,0
17,22,58,35,168,0,1,0,0,0,0,0,0
17,22,58,37,709,1,0,0,0,0,0,0,0
17,22,58,40,421,0,1,0,0,0,0,0,0
17,22,58,41,980,0,0,1,0,0,0,0,0
17,22,58,43,999,0,0,1,0,0,0,0,0
17,22,58,46,712,0,1,0,0,0,0,0,0
17,22,58,47,116,0,0,1,0,0,0,0,0
17,22,58,48,154,0,0,1,0,0,0,0,0
17,22,58,50,636,0,1,0,0,0,0,0,0
17,22,58,51,329,0,0,1,0,0,0,0,0
17,22,58,53,926,0,1,0,0,0,0,0,0
17,22,58,54,215,0,1,0,0,0,0,0,0
17,22,58,55,776,0,1,0,0,0,0,0,0
17,22,58,56,985,0,1,0,0,0,0,0,0
17,22,58,58,951,0,1,1,0,0,0,0,0
17,22,58,59,467,0,1,0,0,0,0,0,0
17,22,58,59,871,0,1,0,0,0,0,0,0
17,22,59,2,700,0,1,0,0,0,0,0,0
17,22,59,3,334,1,0,0,0,0,0,0,0
17,22,59,5,758,0,1,0,0,0,0,0,0
17,22,59,5,873,0,1,0,0,0,0,0,0
17,22,59,7,432,0,1,0,0,0,0,0,0
17,22,59,9,798,0,0,1,0,0,0,0,0
17,22,59,15,107,0,0,0,1,0,0,0,0
17,22,59,15,280,0,1,0,0,0,0,0,0
17,22,59,16,342,0,1,0,0,0,0,0,0
17,22,59,16,608,0,0,1,0,0,0,0,0
17,22,59,19,32,0,1,0,0,0,0,0,0
17,22,59,19,90,0,1,0,0,0,0,0,0
17,22,59,20,994,0,1,0,0,0,0,0,0
17,22,59,21,630,0,1,0,0,0,0,0,0
17,22,59,24,399,0,0,1,0,0,0,0,0
17,22,59,27,170,0,1,0,0,0,0,0,0
17,22,59,28,151,0,1,0,0,0,0,0,0
17,22,59,34,442,0,0,1,0,0,0,0,0
17,22,59,35,481,0,1,0,0,0,0,0,0
17,22,59,43,914,0,1,0,0,0,0,0,0
17,22,59,46,100,0,0,0,0,1,0,0,0
17,22,59,46,620,0,1,0,0,0,0,0,0
17,22,59,51,814,0,1,0,0,0,0,0,0
17,22,59,53,546,0,1,0,0,0,0,0,0
17,22,59,54,65,0,1,0,0,0,0,0,0
17,22,59,57,701,0,1,0,0,0,0,0,0
17,22,59,57,816,0,0,1,0,0,0,0,0
17,23,0,1,741,0,0,1,0,0,0,0,0
17,23,0,2,260,0,1,1,0,0,0,0,0
17,23,0,9,186,0,0,1,0,0,0,0,0
17,23,0,12,822,0,1,0,0,0,0,0,0
17,23,0,24,769,0,1,0,0,0,0,0,0
17,23,0,28,520,0,0,0,0,1,0,0,0
17,23,0,29,848,0,0,0,1,0,0,0,0
17,23,0,37,408,0,0,1,0,0,0,0,0
17,23,0,40,929,0,0,1,0,0,0,0,0
17,23,0,41,44,0,0,1,0,0,0,0,0
17,23,0,41,506,0,1,0,0,0,0,0,0
17,23,0,42,141,0,1,0,0,0,0,0,0
17,23,0,49,875,0,0,1,0,0,0,0,0
17,23,0,51,779,0,1,0,0,0,0,0,0
17,23,0,58,416,0,1,0,0,0,0,0,0
17,23,0,59,51,1,0,0,0,0,0,0,0
17,23,0,59,975,0,1,0,0,0,0,0,0
17,23,1,0,552,0,0,1,0,0,0,0,0
17,23,1,2,341,0,0,1,0,0,0,0,0
17,23,1,7,881,0,1,0,0,0,0,0,0
17,23,1,7,939,1,0,0,0,0,0,0,0
17,23,1,8,747,0,0,0,0,1,0,0,0
17,23,1,14,403,1,0,0,0,0,0,0,0
17,23,1,24,330,1,0,0,0,0,0,0,0
17,23,1,36,912,1,0,0,0,0,0,0,0
17,23,1,58,844,0,0,1,0,0,0,0,0
17,23,2,2,469,0,0,1,0,0,0,0,0
17,23,2,3,57,1,0,0,0,0,0,0,0
17,23,2,4,616,0,0,1,0,0,0,0,0
17,23,2,6,923,0,0,0,1,0,0,0,0
17,23,2,12,118,0,1,0,0,0,0,0,0
17,23,2,25,969,0,1,0,0,0,0,0,0
17,23,2,31,279,0,0,1,0,0,0,0,0
17,23,2,36,301,1,0,0,0,0,0,0,0
17,23,2,38,955,0,1,0,0,0,0,0,0
17,23,2,39,129,1,0,0,0,0,0,0,0
17,23,2,53,615,0,0,1,0,0,0,0,0
17,23,2,58,636,0,0,0,0,1,0,0,0
17,23,3,22,530,0,0,0,1,0,0,0,0
17,23,3,23,915,0,0,0,1,0,0,0,0
17,23,3,26,743,1,0,0,0,0,0,0,0
17,23,3,36,555,0,0,0,0,0,0,1,0
17,23,3,37,305,1,0,0,0,0,0,0,0
17,23,3,37,824,1,0,0,0,0,0,0,0
17,23,3,39,787,0,0,1,0,0,0,0,0
17,23,3,40,191,0,0,1,0,0,0,0,0
17,23,3,48,963,1,0,0,0,0,0,0,0
17,23,3,52,137,1,0,0,0,0,0,0,0
17,23,3,53,119,1,0,0,0,0,0,0,0
17,23,3,53,523,1,0,0,0,0,0,0,0
17,23,3,54,965,0,0,1,0,0,0,0,0
17,23,3,59,294,0,0,0,0,0,0,1,0
17,23,4,1,372,1,0,0,0,0,0,0,0
18,23,12,5,308,0,0,1,0,0,0,0,0
18,23,12,7,790,0,1,1,0,0,0,0,0
18,23,12,14,947,0,0,1,0,0,0,0,0
18,23,12,15,351,0,0,1,0,0,0,0,0
18,23,12,16,536,0,0,1,0,0,0,0,0
18,23,12,16,947,0,0,1,0,0,0,0,0
18,23,12,17,487,0,0,1,0,0,0,0,0
18,23,12,26,259,0,0,1,0,0,0,0,0
18,23,12,30,530,0,0,1,0,0,0,0,0
18,23,12,34,686,0,0,0,1,0,0,0,0
18,23,12,40,803,0,1,0,0,0,0,0,0
18,23,12,46,344,0,0,1,0,0,0,0,0
18,23,12,48,135,0,1,0,0,0,0,0,0
18,23,12,51,250,0,0,1,0,0,0,0,0
18,23,12,51,769,0,0,1,0,0,0,0,0
18,23,12,53,443,0,0,1,0,0,0,0,0
18,23,12,53,904,0,0,1,0,0,0,0,0
18,23,12,56,501,0,1,0,0,0,0,0,0
18,23,12,57,483,0,0,1,0,0,0,0,0
18,23,12,59,849,0,0,1,0,0,0,0,0
18,23,13,7,410,0,1,0,0,0,0,0,0
18,23,13,9,256,0,0,1,0,0,0,0,0
18,23,13,9,603,0,0,1,0,0,0,0,0
18,23,13,11,570,0,0,1,0,0,0,0,0
18,23,13,13,816,0,0,1,0,0,0,0,0
18,23,13,18,606,0,0,1,0,0,0,0,0
18,23,13,22,242,0,1,0,0,0,0,0,0
18,23,13,22,762,0,0,1,0,0,0,0,0
18,23,13,24,31,0,0,1,0,0,0,0,0
18,23,13,25,936,0,0,1,0,0,0,0,0
18,23,13,26,859,0,0,1,0,0,0,0,0
18,23,13,28,822,0,0,1,0,0,0,0,0
18,23,13,30,784,0,0,1,0,0,0,0,0
18,23,13,32,400,0,0,0,0,0,0,1,0
18,23,13,35,978,0,0,0,0,0,0,1,0
18,23,13,36,36,0,0,1,0,0,0,0,0
18,23,13,36,728,0,0,1,0,0,0,0,0
18,23,13,38,344,0,0,0,0,0,0,1,0
18,23,13,39,152,0,0,0,0,0,0,1,0
18,23,13,41,57,0,0,1,0,0,0,0,0
18,23,13,41,807,0,0,0,0,0,0,1,0
18,23,13,41,923,0,0,1,0,0,0,0,0
18,23,13,42,154,0,0,1,0,0,0,0,0
18,23,13,43,250,0,0,0,0,0,0,1,0
18,23,13,44,174,0,0,1,0,0,0,0,0
18,23,13,48,156,0,0,1,0,0,0,0,0
18,23,13,48,329,0,0,1,0,0,0,0,0
18,23,13,48,675,0,0,1,0,0,0,0,0
18,23,13,50,407,0,0,1,0,0,0,0,0
18,23,13,51,503,0,0,1,0,0,0,0,0
18,23,13,52,600,0,0,0,0,0,0,1,0
18,23,13,52,657,0,0,1,0,0,0,0,0
18,23,13,53,350,0,1,0,0,0,0,0,0
18,23,13,58,948,0,0,1,0,0,0,0,0
18,23,14,4,720,0,0,1,0,0,0,0,0
18,23,14,6,220,0,0,0,0,0,0,1,0
18,23,14,10,607,0,0,0,0,0,0,1,0
18,23,14,13,31,0,0,0,0,0,0,1,0
18,23,14,14,69,0,1,0,0,0,0,0,0
18,23,14,15,108,0,0,0,0,0,0,1,0
18,23,14,15,570,0,1,0,0,0,0,0,0
18,23,14,15,859,0,0,0,0,0,0,1,0
18,23,14,16,551,0,0,0,0,0,0,1,0
18,23,14,18,225,0,0,1,0,0,0,0,0
18,23,14,25,157,0,1,0,0,0,0,0,0
18,23,14,27,690,0,0,0,0,0,0,1,0
18,23,14,27,863,0,0,0,0,0,0,1,0
18,23,14,30,345,0,0,0,0,0,0,1,0
18,23,14,31,326,0,1,0,0,0,0,0,0
18,23,14,32,827,0,0,1,0,0,0,0,0
18,23,14,37,60,0,1,0,0,0,0,0,0
18,23,14,42,176,0,0,1,0,0,0,0,0
18,23,14,42,984,0,1,0,0,0,0,0,0
18,23,14,43,619,0,1,0,0,0,0,0,0
18,23,14,43,792,0,1,1,0,0,0,0,0
18,23,14,44,889,0,0,1,0,0,0,0,0
18,23,14,45,177,0,1,0,0,0,0,0,0
18,23,14,45,351,1,0,0,0,0,0,0,0
18,23,14,47,140,0,1,0,0,0,0,0,0
18,23,14,48,5,0,1,0,0,0,0,0,0
18,23,14,48,236,0,0,0,0,0,0,1,0
18,23,14,48,871,0,1,0,0,0,0,0,0
18,23,14,50,141,0,0,0,0,0,0,1,0
18,23,14,50,834,0,1,0,0,0,0,0,0
18,23,14,51,411,0,1,0,0,0,0,0,0
18,23,14,54,354,0,1,0,0,0,0,0,0
18,23,14,54,412,0,1,0,0,0,0,0,0
18,23,14,55,278,0,0,1,0,0,0,0,0
18,23,14,58,452,1,0,0,0,0,0,0,0
18,23,14,59,318,0,1,0,0,0,0,0,0
18,23,15,0,184,0,1,0,0,0,0,0,0
18,23,15,1,858,0,1,0,0,0,0,0,0
18,23,15,7,109,0,1,0,0,0,0,0,0
18,23,15,9,880,0,1,0,0,0,0,0,0
18,23,15,10,110,0,1,0,0,0,0,0,0
18,23,15,13,689,0,1,0,0,0,0,0,0
18,23,15,13,747,0,0,0,0,0,0,1,0
18,23,15,14,728,0,0,1,0,0,0,0,0
18,23,15,14,959,0,1,0,0,0,0,0,0
18,23,15,16,979,0,1,0,0,0,0,0,0
18,23,15,17,787,0,0,0,0,0,0,1,0
18,23,15,18,826,0,0,1,0,0,0,0,0
18,23,15,27,137,0,0,0,0,1,0,0,0
18,23,15,36,198,0,2,0,0,0,0,0,0
18,23,15,38,391,0,1,0,0,0,0,0,0
18,23,15,44,740,0,0,0,0,0,0,1,0
18,23,15,51,204,0,0,1,0,0,0,0,0
18,23,16,7,17,0,1,0,0,0,0,0,0
18,23,16,10,249,1,0,0,0,0,0,0,0
18,23,16,15,444,0,1,0,0,0,0,0,0
18,23,16,24,101,0,1,0,0,0,0,0,0
18,23,16,33,912,0,0,0,0,0,0,1,0
18,23,16,37,895,0,0,0,0,0,0,1,0
18,23,16,39,453,0,0,0,0,0,0,1,0
18,23,16,43,31,1,0,0,0,0,0,0,0
18,23,16,44,993,0,0,1,0,0,0,0,0
18,23,16,54,228,0,1,0,0,0,0,0,0
18,23,17,5,944,0,0,0,1,0,0,0,0
18,23,17,8,79,0,1,0,0,0,0,0,0
18,23,17,13,158,0,0,1,0,0,0,0,0
18,23,17,14,139,0,1,0,0,0,0,0,0
18,23,17,21,873,0,0,1,0,0,0,0,0
18,23,17,28,337,0,1,0,0,0,0,0,0
18,23,17,37,456,0,0,1,0,0,0,0,0
18,23,17,47,383,0,1,0,0,0,0,0,0
18,23,18,0,542,0,1,0,0,0,0,0,0
18,23,18,5,101,1,0,0,0,0,0,0,0
18,23,18,10,700,0,0,0,0,0,0,1,0
18,23,18,18,202,1,0,0,0,0,0,0,0
18,23,18,21,146,0,0,1,0,0,0,0,0
18,23,18,38,865,0,0,1,0,0,0,0,0
18,23,18,53,5,1,0,0,0,0,0,0,0
18,23,19,9,165,0,1,0,0,0,0,0,0
18,23,19,16,956,0,0,1,0,0,0,0,0
18,23,19,19,495,1,0,0,0,0,0,0,0
18,23,19,19,553,0,0,0,0,0,0,0,0
18,23,19,19,784,0,0,1,0,0,0,0,0
18,23,19,23,997,0,0,1,0,0,0,0,0
18,23,19,30,230,1,0,0,0,0,0,0,0
18,23,19,36,117,0,0,0,0,0,0,1,0
18,23,19,40,99,0,0,1,0,0,0,0,0
18,23,19,46,390,0,0,1,0,0,0,0,0
18,23,19,46,564,0,1,0,0,0,0,0,0
18,23,19,53,316,0,0,0,0,0,0,0,0
18,23,20,0,992,1,0,0,0,0,0,0,0
18,23,20,2,781,0,1,0,0,0,0,0,0
18,23,20,5,782,0,0,0,0,0,0,1,0
18,23,20,6,879,0,0,0,0,0,0,1,0
18,23,20,16,863,1,0,0,0,0,0,0,0
18,23,20,17,383,0,0,1,0,0,0,0,0
19,23,29,24,56,0,1,0,0,0,0,0,0
19,23,29,24,921,0,0,0,0,0,0,1,0
19,23,29,25,152,0,1,0,0,0,0,0,0
19,23,29,43,679,0,1,0,0,0,0,0,0
19,23,29,47,834,0,1,0,0,0,0,0,0
19,23,29,53,432,0,0,1,0,0,0,0,0
19,23,30,0,820,0,1,0,0,0,0,0,0
19,23,30,1,628,0,1,0,0,0,0,0,0
19,23,30,9,996,0,0,0,0,0,0,1,0
19,23,30,10,400,0,1,0,0,0,0,0,0
19,23,30,12,651,0,0,1,0,0,0,0,0
19,23,30,12,940,0,0,1,0,0,0,0,0
19,23,30,22,924,0,0,1,0,0,0,0,0
19,23,30,25,521,0,0,1,0,0,0,0,0
